URL,Header,Paragraph
https://www.nbcuniversal.com/article/99-ways-celebrate-wicked-movie-like-a-superfan,52. ReadWicked: The Grimmerie,"This beautifully packaged, whimsical keepsake is designed to resembleThe Grimmerie, an ancient book of enchantments and thaumaturgy that Elphaba uses in the stage musical.Wicked: The Grimmerieoffers fans a behind-the-curtains peek at the musical, profiles of the stage cast and creative team, and inside stories, with full-color photographs throughout. Some of the irresistible special features include an ""Ozian"" glossary, enchantments, an illustrated family tree and a step-by-step look at how the stage musical’s Elphaba gets green before each show--everything fans need to relive the Broadway experience day after day."
https://www.nbcuniversal.com/article/99-ways-celebrate-wicked-movie-like-a-superfan,51. Get Tickets to theWickedStage Musical,"Discover the untold story of the witches of Oz, before Dorothy dropped in, with Broadway's blockbuster musical phenomenon."
https://www.nbcuniversal.com/article/99-ways-celebrate-wicked-movie-like-a-superfan,51. Get Tickets to theWickedStage Musical,GET TICKETS NOW>>
https://www.nbcuniversal.com/article/99-ways-celebrate-wicked-movie-like-a-superfan,50. Watch Kristen Chenoweth’s Reaction to Seeing theWickedFilm,"Kristin Chenoweth, who played Glinda on Broadway, shares her reaction after seeing theWickedmovie."
https://www.nbcuniversal.com/article/99-ways-celebrate-wicked-movie-like-a-superfan,#49-#46 ExploreWickedat Universal’s Destinations & Experiences,"Wicked, Universal Pictures' new cinematic event, comes to life with inspiring experiential, retail and dining opportunities at Universal Studios Hollywood and Universal Orlando Resort."
https://www.nbcuniversal.com/article/99-ways-celebrate-wicked-movie-like-a-superfan,49. VisitWicked: The Experienceat Universal Orlando Resort,"Universal Orlando Resort welcomes guests toWicked: The Experience– housed in the former location of the UNIVRS store and adjacent retail locations steps away from the front gate – where guests will have the opportunity to step into the fantastical land of Oz. This exclusive, one-of-a-kind experience will whisk guests along the Yellow Brick Road and into a variety of iconicWickedfilm locations, from Shiz University to the Emerald City. Fanciful costumes and props created by the designers from the film will also be on display as guests become immersed in spectacular environments that recreate some of the most memorable moments in the film."
https://www.nbcuniversal.com/article/99-ways-celebrate-wicked-movie-like-a-superfan,49. VisitWicked: The Experienceat Universal Orlando Resort,LEARN MORE>>
https://www.nbcuniversal.com/article/99-ways-celebrate-wicked-movie-like-a-superfan,48. Visit Feature Presentation at Universal Studios Hollywood,"Universal Studios Hollywood has transformed its popular Feature Presentation store within the theme park, and UNIVRS store at Universal CityWalk Hollywood into memorableWickedexperiences. Feature Presentation will showcase props from the film; an exciting photo op will debut within the theme park and, later, in tandem with the film’s opening on Nov. 22, costumes will be displayed within the Universal Cinema, an AMC Theatre, at Universal CityWalk."
https://www.nbcuniversal.com/article/99-ways-celebrate-wicked-movie-like-a-superfan,47. Shop Universal Destinations & Experiences' ExclusiveWickedMerchandise,"Universal Destinations & Experiences invites guests torejoicifyas they peek behind the Emerald City gates. An exciting variety of merchandise—including elevated apparel, home goods, accessories, toys and more, along with exclusive products—will be available at Universal Orlando Resort, Universal Studios Hollywood and at both Universal Citywalk locations."
https://www.nbcuniversal.com/article/99-ways-celebrate-wicked-movie-like-a-superfan,46. CelebrateWickedat Universal Studios Singapore,"Celebrate the release ofWickedat Universal Studios Singapore. Step into Emerald City, meet Elphaba and Glinda, speak with The Wizard of Oz himself, and interact with gorgeous sets inspired by the film."
https://www.nbcuniversal.com/article/99-ways-celebrate-wicked-movie-like-a-superfan,#45-#41 FindWickedActivities and Events Near You,"Wickedis coming to life across the globe, and you can be a part of it."
https://www.nbcuniversal.com/article/99-ways-celebrate-wicked-movie-like-a-superfan,45. Visit New York City’s Times Square to experienceWickedShuttle Wraps & Station,Take a stroll through the Times Square station to be transported to Oz. Jump on the Emerald City Train where you can be fully immersed in a Glinda or Elphaba custom train takeover.
https://www.nbcuniversal.com/article/99-ways-celebrate-wicked-movie-like-a-superfan,#40-#30 WatchWicked-ly Special Television,"While you count down the days forWickedto hit the big screen, visit the land of Oz through the screens in your home."
https://www.nbcuniversal.com/article/99-ways-celebrate-wicked-movie-like-a-superfan,40. Watch Ariana Grande HostSaturday Night Live,Wickedstar Ariana Grande talks about playing Glinda before performing a song about keeping things low-key on the show.
https://www.nbcuniversal.com/article/99-ways-celebrate-wicked-movie-like-a-superfan,39. TheReal Housewives of New York CityGet SeriouslyWicked,The Real Housewives of New York Citystar Rebecca Minkoff takes you inside her studio for a special look at the design process behind herWickedhandbag collaboration.
https://www.nbcuniversal.com/article/99-ways-celebrate-wicked-movie-like-a-superfan,38. RuPaul’s Drag Race GoesWicked,It’s giving popular! 💖💚 Snatch up Monét X Change and Jinkx Monsoon teasing up theWickedmovie.
https://www.nbcuniversal.com/article/99-ways-celebrate-wicked-movie-like-a-superfan,37. CustomJeopardy!Category on November 18,"Test your trivia skills as stars Cynthia Erivo, Ariana Grande and Jeff Goldblum, and director Jon M. Chu deliver clues for aWicked-themed category onJeopardy!"
https://www.nbcuniversal.com/article/99-ways-celebrate-wicked-movie-like-a-superfan,36.The Kelly ClarksonCast Show on November 19,Watch as the cast ofWickedcatches up with Kelly on a special Oz-ified episode ofThe Kelly Clarkson Show!
https://www.nbcuniversal.com/article/99-ways-celebrate-wicked-movie-like-a-superfan,35. Experience 'Ozmazing' with Lexus,"AsWickedsoars into theaters, Lexus is along for the ride, debuting a 360-degree marketing campaign with a co-branded, 30-second custom spot featuring the 2024 Lexus TX."
https://www.nbcuniversal.com/article/99-ways-celebrate-wicked-movie-like-a-superfan,33. Watch theWickedTODAYShow Takeover,"WatchWickedweek onTODAY— with talent appearances, pink and green flags, costumes on the Plaza, and surprise and delight moments!"
https://www.nbcuniversal.com/article/99-ways-celebrate-wicked-movie-like-a-superfan,32. Watch the Behind-The-Scenes Broadcast SpecialDefying Gravityon NBC,"Filmed on the movie's eye-popping Emerald City set, the hour-long television event features interviews with the stars ofWicked—Cynthia Erivo(Elphaba),Ariana Grande(Glinda), andJeff Goldblum(the Wizard) among others — who will share personal memories, intimate video diaries and revealing secrets about their personal journeys through the making of the film. In addition, audience members can check out an exclusive, thrillifying snippet from the film, as well asWicked-themed ads courtesy of brand sponsors such as Lexus and Target."
https://www.nbcuniversal.com/article/99-ways-celebrate-wicked-movie-like-a-superfan,31. Spanish-language NBC Special'Defying Gravity'on Telemundo and Universo on November 24,"Telemundo and Universo will air the NBC Broadcast Special ""Defying Gravity: The Curtain Rises onWicked"" in Spanish."
https://www.nbcuniversal.com/article/99-ways-celebrate-wicked-movie-like-a-superfan,30. Watch Ariana Grande & Jimmy Fallon Recreate Viral 'Wizard of Oz' Meme,"Things don't get more meta in the merry old land of Oz thanAriana Granderecreating the viral""THE WICKED WITCH OF THE EAST, BRO!"" memeahead ofWicked's theatrical opening next weekend."
https://www.nbcuniversal.com/article/99-ways-celebrate-wicked-movie-like-a-superfan,"#29-17 Plan a Party withWickedGames, Toys and Snacks","From the kitchen to the living room, transform your home into Oz with these tasty treats andWicked-themed activities."
https://www.nbcuniversal.com/article/99-ways-celebrate-wicked-movie-like-a-superfan,29.WickedPlaying Cards,Step into the magical land of Oz! Premium playing cards inspired byWicked.
https://www.nbcuniversal.com/article/99-ways-celebrate-wicked-movie-like-a-superfan,28. Monopoly:WickedEdition,"Explore the amazafying land of Oz! The MonopolyWickedEdition game combines classic Monopoly gameplay with art, storylines, and characters fromWicked."
